Code AGB;Code CIQUAL;Groupe d aliment;Sous-groupe d aliment;Nom du Produit en Français;LCI Name;DQR;Nom et code;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;DQR Overall;P;TiR;GR;TeR
11507;11507;aides culinaires et ingrédients divers;ingrédients divers;Bicarbonate de soude;Sodium bicarbonate;2.97;Bicarbonate de soude (11507);0;0.19880394;0.010071286;0.0086536499;0.0045364634;0;0.2220653393;0;0.90318532;0.10111942;0.10876678;0.016099071;0;1.129170591;0;5.1220974E-08;1.228544E-08;2.5398351E-08;1.6685748E-09;0;9.05733398E-08;0;0.080141003;0.01107979;0.0085198432;0.069668797;0;0.1694094332;0;0.0031220876;0.00035388849;0.00026503269;3.9219845E-05;0;0.003780228625;0;0.00010266033;7.8598851E-06;8.8246892E-06;7.426411E-07;0;0.0001200875454;0;2.8638782E-05;9.6424444E-07;1.0652922E-06;3.3895525E-07;0;3.100727389E-05;0;0.00013540975;5.383531E-06;4.1849961E-06;1.5248486E-06;0;0.0001465031257;0;0.014393515;0.00049590981;0.00031128127;7.6510645E-05;0;0.015277216725;0;0.00054077903;4.5404959E-05;7.1658469E-06;4.4040872E-06;0;0.0005977539231;0;0.0012153113;0.00026361109;6.3325058E-05;1.6779748E-05;0;0.001559027196;0;0.039765823;0.0016122867;0.00069031641;0.000140087;0;0.04220851311;0;82.24024;0.69092905;0.5769688;0.082677303;0;83.590815153;0;10.453614;4.3282868;1.1641443;0.078981527;0;16.025026627;0;1.9508176;0.033712466;0.0055540564;0.029513844;0;2.0195979664;0;10.097828;1.37291;1.658234;1.5935026;0;14.7224746;0;0.047031432;0.00047068511;0.00038792154;0.0004403773;0;0.04833041595;2.97;3.99;4.44;2.19;1.24
11025;11025;aides culinaires et ingrédients divers;épices;Cannelle. poudre;Cinnamon. powder;3.37;Cannelle. poudre (11025);1.3030695;0.028463817;0.050708751;0.036827025;0.0045028964;0;1.4235719894;7.9183712;0.44532749;0.47839023;0.33498802;0.015708527;0;9.192785467;6.5017955E-07;1.1738507E-08;6.7746599E-08;7.4314944E-08;1.6488507E-09;0;8.056284507E-07;0.68882037;0.011788116;0.05328769;0.023868619;0.069636646;0;0.847401441;0.02861454;0.001385967;0.0020115894;0.0036684807;3.7902394E-05;0;0.035718479494;0.0012348295;1.3409584E-05;6.0230942E-05;2.4953508E-05;7.2358885E-07;0;0.00133414712285;9.8455863E-05;4.3388237E-06;5.9334812E-06;2.6634774E-06;3.2628782E-07;0;0.00011171793312;0.00033751483;1.4700399E-05;2.2338868E-05;1.6393843E-05;1.4867162E-06;0;0.0003924346562;0.083401517;0.0030893667;0.0045130621;0.0047617561;7.4499442E-05;0;0.095840201342;0.0012326214;0.00025350619;7.7328017E-05;1.8189157E-05;4.2269221E-06;0;0.0015858716861;0.067337451;0.0007047675;0.00066558335;0.0012240373;1.624631E-05;0;0.06994808546;0.55349743;0.0051080997;0.0075128455;0.013550084;0.00013264803;0;0.57980110723;158.23373;1.6357015;2.5875691;1.5807957;0.074062856;0;164.111859156;689.74178;1.1884843;4.9600183;2.9973545;0.077875714;0;698.965512814;20.089801;-1.0351186;0.1027791;0.012880444;0.029461465;0;19.199803409;68.105256;5.80493;6.9527313;4.8436685;1.5906692;0;87.297255;0.12321669;0.00085600331;0.0034641284;0.00084795772;0.00043967784;0;0.12882445727;3.37;2.74;3.62;2.79;4.33
11075;11075;aides culinaires et ingrédients divers;épices;Cardamome. poudre;Cardamom. powder;4.31;Cardamome. poudre (11075);1.3030695;0.028463817;0.050708751;0.036827025;0.0045028964;0;1.4235719894;7.9183712;0.44532749;0.47839023;0.33498802;0.015708527;0;9.192785467;6.5017955E-07;1.1738507E-08;6.7746599E-08;7.4314944E-08;1.6488507E-09;0;8.056284507E-07;0.68882037;0.011788116;0.05328769;0.023868619;0.069636646;0;0.847401441;0.02861454;0.001385967;0.0020115894;0.0036684807;3.7902394E-05;0;0.035718479494;0.0012348295;1.3409584E-05;6.0230942E-05;2.4953508E-05;7.2358885E-07;0;0.00133414712285;9.8455863E-05;4.3388237E-06;5.9334812E-06;2.6634774E-06;3.2628782E-07;0;0.00011171793312;0.00033751482;1.4700399E-05;2.2338868E-05;1.6393843E-05;1.4867162E-06;0;0.0003924346462;0.083401517;0.0030893667;0.0045130621;0.0047617561;7.4499442E-05;0;0.095840201342;0.0012326214;0.00025350619;7.7328017E-05;1.8189157E-05;4.2269221E-06;0;0.0015858716861;0.067337451;0.0007047675;0.00066558335;0.0012240373;1.624631E-05;0;0.06994808546;0.55349743;0.0051080997;0.0075128455;0.013550084;0.00013264803;0;0.57980110723;158.23373;1.6357015;2.5875691;1.5807957;0.074062856;0;164.111859156;689.74178;1.1884843;4.9600183;2.9973545;0.077875714;0;698.965512814;20.089801;-1.0351186;0.1027791;0.012880444;0.029461465;0;19.199803409;68.105256;5.80493;6.9527313;4.8436685;1.5906692;0;87.297255;0.12321669;0.00085600331;0.0034641284;0.00084795772;0.00043967784;0;0.12882445727;4.31;3.51;4.39;4.33;5
11064;11064;aides culinaires et ingrédients divers;épices;Carvi. graine;Caraway. seed;3.95;Carvi. graine (11064);1.3030695;0.028463817;0.050708751;0.036827025;0.0045028964;0;1.4235719894;7.9183712;0.44532749;0.47839023;0.33498802;0.015708527;0;9.192785467;6.5017955E-07;1.1738507E-08;6.7746599E-08;7.4314944E-08;1.6488507E-09;0;8.056284507E-07;0.68882037;0.011788116;0.05328769;0.023868619;0.069636646;0;0.847401441;0.02861454;0.001385967;0.0020115894;0.0036684807;3.7902394E-05;0;0.035718479494;0.0012348295;1.3409584E-05;6.0230942E-05;2.4953508E-05;7.2358885E-07;0;0.00133414712285;9.8455863E-05;4.3388237E-06;5.9334812E-06;2.6634774E-06;3.2628782E-07;0;0.00011171793312;0.00033751482;1.4700399E-05;2.2338868E-05;1.6393843E-05;1.4867162E-06;0;0.0003924346462;0.083401517;0.0030893667;0.0045130621;0.0047617561;7.4499442E-05;0;0.095840201342;0.0012326214;0.00025350619;7.7328017E-05;1.8189157E-05;4.2269221E-06;0;0.0015858716861;0.067337451;0.0007047675;0.00066558335;0.0012240373;1.624631E-05;0;0.06994808546;0.55349743;0.0051080997;0.0075128455;0.013550084;0.00013264803;0;0.57980110723;158.23373;1.6357015;2.5875691;1.5807957;0.074062856;0;164.111859156;689.74178;1.1884843;4.9600183;2.9973545;0.077875714;0;698.965512814;20.089801;-1.0351186;0.1027791;0.012880444;0.029461465;0;19.199803409;68.105256;5.80493;6.9527313;4.8436685;1.5906692;0;87.297255;0.12321669;0.00085600331;0.0034641284;0.00084795772;0.00043967784;0;0.12882445727;3.95;2.74;4.39;4.33;4.33
11002;11002;aides culinaires et ingrédients divers;herbes;Cerfeuil. frais;Chervil. fresh;3.95;Cerfeuil. frais (11002);0.082932651;0;0.027220866;0.013011423;0.0056286204;0.0032877509;0.1320813113;0.22251419;0;0.32945583;0.16296786;0.019635659;0.080370398;0.814943937;1.4258163E-08;0;7.8750468E-09;3.7904332E-08;2.0610634E-09;5.7646684E-10;6.267507204E-08;0.0080995599;0;0.033092285;0.012924714;0.087045808;0.00017935044;0.14134171734;0.0011247469;0;0.00089742471;0.00040742279;4.7377993E-05;8.1531065E-05;0.002558503458;4.5612873E-05;0;8.6671201E-06;1.3209387E-05;9.0448606E-07;5.7355825E-07;6.896742441E-05;7.5493698E-06;0;1.6444331E-06;1.5938481E-06;4.0785978E-07;8.2358334E-07;1.201909412E-05;4.2664115E-05;0;9.0872877E-06;6.3684729E-06;1.8583952E-06;1.9188868E-06;6.18971576E-05;0.006456659;0;0.0010359321;0.00047500056;9.3124302E-05;5.1323065E-05;0.008112039027;9.101316E-05;0;8.2134133E-05;1.1165537E-05;5.2836526E-06;1.3836593E-05;0.0002034330756;0.0036141871;0;0.0002237708;9.8803681E-05;2.0307887E-05;9.3330378E-05;0.004050399846;0.027599986;0;0.0021237392;0.0010764117;0.00016581003;0.00021550056;0.03118144749;3.721855;0;0.63224937;0.86375189;0.09257857;0.37090746;5.68134229;33.11881;0;1.3631515;1.74514;0.097344643;0.049275629;36.373721772;4.9816296;0;0.26246869;0.0083897955;0.036826831;0.002806341;5.2921212575;1.8648139;0;6.1663413;2.4835978;1.9883365;0.05001923;12.55310873;0.0024799896;0;0.001150324;0.00058267086;0.00054959731;1.6242844E-05;0.004778824614;3.95;2.74;4.39;4.33;4.33
11003;11003;aides culinaires et ingrédients divers;herbes;Ciboule ou Ciboulette. fraîche;Chive or spring onion. fresh;3.75;Ciboule ou Ciboulette. fraîche (11003);0.040826307;0;0.027220866;0.013011423;0.0056286204;0.0032877509;0.0899749673;0.08255376;0;0.32945583;0.16296786;0.019635659;0.080370398;0.674983507;1.155886E-08;0;7.8750468E-09;3.7904332E-08;2.0610634E-09;5.7646684E-10;5.997576904E-08;0.0418859;0;0.033092285;0.012924714;0.087045808;0.00017935044;0.17512805744;0.0004410261;0;0.00089742471;0.00040742279;4.7377993E-05;8.1531065E-05;0.001874782658;7.8728751E-06;0;8.6671201E-06;1.3209387E-05;9.0448606E-07;5.7355825E-07;3.122742651E-05;4.5366707E-06;0;1.6444331E-06;1.5938481E-06;4.0785978E-07;8.2358334E-07;9.00639502E-06;1.9230984E-05;0;9.0872877E-06;6.3684729E-06;1.8583952E-06;1.9188868E-06;3.84640266E-05;0.0012617493;0;0.0010359321;0.00047500056;9.3124302E-05;5.1323065E-05;0.002917129327;3.7019073E-05;0;8.2134133E-05;1.1165537E-05;5.2836526E-06;1.3836593E-05;0.0001494389886;0.0018816595;0;0.0002237708;9.8803681E-05;2.0307887E-05;9.3330378E-05;0.002317872246;0.0044992934;0;0.0021237392;0.0010764117;0.00016581003;0.00021550056;0.00808075489;2.7136047;0;0.63224937;0.86375189;0.09257857;0.37090746;4.67309199;16.478372;0;1.3631515;1.74514;0.097344643;0.049275629;19.733283772;2.9733168;0;0.26246869;0.0083897955;0.036826831;0.002806341;3.2838084575;1.5540825;0;6.1663413;2.4835978;1.9883365;0.05001923;12.24237733;0.0025380209;0;0.001150324;0.00058267086;0.00054959731;1.6242844E-05;0.004836855914;3.75;2.74;4.39;4.33;3.56
11052;11052;aides culinaires et ingrédients divers;épices;Clou de girofle;Cloves;3.56;Clou de girofle (11052);1.3017664;0.028435353;0.050708751;0.036802002;0.0045028964;0;1.4222154024;7.9104529;0.44488216;0.47839023;0.33480131;0.015708527;0;9.184235127;6.4952937E-07;1.1726769E-08;6.7746599E-08;7.4275252E-08;1.6488507E-09;0;8.049268407E-07;0.68813155;0.011776328;0.05328769;0.023856364;0.069636646;0;0.846688578;0.028585925;0.001384581;0.0020115894;0.0036651753;3.7902394E-05;0;0.035685173094;0.0012335947;1.3396175E-05;6.0230942E-05;2.4940591E-05;7.2358885E-07;0;0.00133288599685;9.8357407E-05;4.3344848E-06;5.9334812E-06;2.662266E-06;3.2628782E-07;0;0.00011161392682;0.00033717731;1.4685699E-05;2.2338868E-05;1.6383154E-05;1.4867162E-06;0;0.0003920717472;0.083318116;0.0030862773;0.0045130621;0.00475742;7.4499442E-05;0;0.095749374842;0.0012313888;0.00025325268;7.7328017E-05;1.8180735E-05;4.2269221E-06;0;0.0015843771541;0.067270114;0.00070406274;0.00066558335;0.0012229003;1.624631E-05;0;0.0698789067;0.55294393;0.0051029916;0.0075128455;0.013537483;0.00013264803;0;0.57922989813;158.0755;1.6340658;2.5875691;1.5800015;0.074062856;0;163.951199256;689.05204;1.1872958;4.9600183;2.9959439;0.077875714;0;698.273173714;20.069712;-1.0340835;0.1027791;0.012875148;0.029461465;0;19.180744213;68.037151;5.7991251;6.9527313;4.8410853;1.5906692;0;87.2207619;0.12309348;0.00085514731;0.0034641284;0.00084763851;0.00043967784;0;0.12870007206;3.56;2.74;3.62;3.56;4.33
11094;11094;aides culinaires et ingrédients divers;herbes;Coriandre. fraiche;Coriander. fresh;3.75;Coriandre. fraiche (11094);0.058160859;0;0.024320921;0.020866749;0.004953186;0.0013151004;0.1096168154;0.39568158;0;0.30248619;0.22559266;0.01727938;0.032148159;0.973187969;3.2039459E-08;0;6.9426329E-09;5.0403422E-08;1.8137358E-09;2.3058674E-10;9.142983644E-08;0.014728143;0;0.029124675;0.017933204;0.076600311;7.1740174E-05;0.138458073174;0.0017054922;0;0.00079201083;0.0013949629;4.1692634E-05;3.2612426E-05;0.00396677099;2.0378894E-05;0;7.6369443E-06;1.633416E-05;7.9594774E-07;2.294233E-07;4.537536934E-05;1.0710836E-05;0;1.4568344E-06;1.9484987E-06;3.5891661E-07;3.2943334E-07;1.480451905E-05;2.3625542E-05;0;8.0249386E-06;1.0134975E-05;1.6353878E-06;7.6755472E-07;4.418839812E-05;0.0028538335;0;0.00091327707;0.0018159884;8.1949386E-05;2.0529226E-05;0.005685577582;7.0924095E-05;0;7.2288698E-05;1.6405855E-05;4.6496143E-06;5.534637E-06;0.0001698028993;0.0036822019;0;0.00019915529;0.00043758444;1.7870941E-05;3.7332151E-05;0.004374144722;0.0097683201;0;0.0018774662;0.0048287053;0.00014591283;8.6200225E-05;0.016706604655;22.167941;0;0.55908315;1.1336115;0.081469142;0.14836299;24.090467782;9.3838132;0;1.2006447;2.0885187;0.085663286;0.019710252;12.778350138;1.1762552;0;0.23099465;0.010562729;0.032407612;0.0011225364;1.4513427274;4.1907065;0;5.4274558;3.3423416;1.7497361;0.020007692;14.730247692;0.0046057388;0;0.0010125583;0.00073103148;0.00048364563;6.4971376E-06;0.0068394713476;3.75;2.74;3.62;4.33;4.33
11026;11026;aides culinaires et ingrédients divers;épices;Coriandre. graine;Coriander. seed;3.75;Coriandre. graine (11026);0.052873508;0;0.050708751;0.022586089;0.0045028964;0;0.1306712444;0.35971052;0;0.47839023;0.25043965;0.015708527;0;1.104248927;2.9126781E-08;0;6.7746599E-08;5.6410755E-08;1.6488507E-09;0;1.549329857E-07;0.013389221;0;0.05328769;0.019855101;0.069636646;0;0.156168658;0.0015504474;0;0.0020115894;0.0013806698;3.7902394E-05;0;0.004980608994;1.8526267E-05;0;6.0230942E-05;1.8535748E-05;7.2358885E-07;0;9.801654585E-05;9.7371241E-06;0;5.9334812E-06;2.2154489E-06;3.2628782E-07;0;1.821234202E-05;2.1477766E-05;0;2.2338868E-05;1.0958656E-05;1.4867162E-06;0;5.62620062E-05;0.0025943941;0;0.0045130621;0.0017821587;7.4499442E-05;0;0.008964114342;6.447645E-05;0;7.7328017E-05;1.7901128E-05;4.2269221E-06;0;0.0001639325171;0.0033474563;0;0.00066558335;0.00042498342;1.624631E-05;0;0.00445426938;0.008880291;0;0.0075128455;0.0046860578;0.00013264803;0;0.02121184233;20.152674;0;2.5875691;1.2711187;0.074062856;0;24.085424656;8.5307393;0;4.9600183;2.3838663;0.077875714;0;15.952499614;1.0693229;0;0.1027791;0.01193346;0.029461465;0;1.213496925;3.8097332;0;6.9527313;3.7299067;1.5906692;0;16.0830404;0.0041870353;0;0.0034641284;0.00082624961;0.00043967784;0;0.00891709115;3.75;2.74;3.62;4.33;4.33
11172;11172;aides culinaires et ingrédients divers;aides culinaires;Court-bouillon pour poissons. déshydraté;Aromatic stock cube. for fish. dehydrated;3.55;Court-bouillon pour poissons. déshydraté (11172);0.15172531;1.7036112;0.1990655;0.018835699;0.0048315303;0.00094561045;2.07901484975;0.6070129;6.220799;2.3153095;0.23349741;0.019530673;0.02901211;9.425161593;6.5887339E-08;6.695292E-07;6.8409375E-08;5.3860518E-08;1.8419984E-09;2.487926E-11;8.5955330966E-07;0.1222105;30.021503;0.13994496;0.018829832;0.069951657;7.1985915E-06;30.3724471475915;0.0030025778;0.015795293;0.0086049331;0.00064465533;5.0801426E-05;1.2418086E-05;0.028110678742;7.7787786E-05;0.00035648407;0.00013167248;1.8718561E-05;9.1009715E-07;3.3117657E-08;0.000585606111807;5.6986946E-05;0.0001188004;3.5741605E-05;2.2582571E-06;4.5036255E-07;5.7114886E-08;0.000214294685536;8.3765819E-05;0.00041253928;0.00023920702;9.3659082E-06;1.8601565E-06;6.1696587E-08;0.000746799880287;0.0081561111;0.038555753;0.022385396;0.00073719036;9.4191544E-05;2.1638512E-06;0.0699308058552;0.00010603754;0.0013405441;0.0013501349;1.6922687E-05;5.9620615E-06;1.9250447E-06;0.0028215263332;0.0054978257;0.021259122;0.0029265927;0.00016452312;2.1470801E-05;2.6879018E-05;0.029896413339;0.044544307;0.11171467;0.029355975;0.0017928404;0.00020549841;5.9667325E-06;0.1876192575425;33.213559;24.451984;5.9620429;1.2307552;0.1583922;0.079764345;65.096497645;36.279942;71.472308;4.4562549;2.5082813;0.088702028;0.0066025181;114.8120907461;6.7056103;2.2323748;0.14498521;0.012148009;0.029974522;3.4596092E-06;9.1250963006092;6.7511899;675.59618;23.141731;3.5490246;1.6184174;0.0016020818;710.6581449818;0.00595614;0.050759435;0.0020973412;0.0008316235;0.00044652735;6.0118571E-08;0.060091127168571;3.55;3.44;3.12;3.03;4.59
39700;39700;aides culinaires et ingrédients divers;sauces;Crème anglaise. préemballée;Light custard cream with vanilla. prepacked;1.78;Crème anglaise. préemballée (39700);0.13567838;0.034727954;0.019548837;0.01710418;0.0092699714;0.0024548656;0.218784188;1.1199501;0.18772836;0.17736425;0.21946904;0.039628148;0.0066875618;1.7508274598;3.2021759E-08;2.0394056E-08;6.7272582E-08;5.2961332E-08;2.7172087E-09;7.1107797E-10;1.7607801567E-07;0.057138331;0.44181348;0.060703489;0.01342182;0.14640479;0.04227436;0.76175627;0.0021737103;0.00045240977;0.0003729225;0.00073899458;8.1268693E-05;1.9222375E-05;0.003838528218;0.00012710708;1.0659504E-05;4.5656787E-06;1.3263706E-05;1.6274355E-06;4.099941E-07;0.0001576333983;2.8816736E-05;4.8019866E-06;2.2648847E-06;1.8436396E-06;7.6325493E-07;1.8009106E-07;3.867059289E-05;8.9573618E-05;1.2682468E-05;1.0137276E-05;9.0478785E-06;3.1491698E-06;7.8166517E-07;0.00012537207547;0.01866261;0.0013424863;0.00056059191;0.00078949319;0.00016240883;4.0490366E-05;0.021558080596;0.00016441694;3.6454874E-05;4.3023711E-05;1.6481886E-05;9.9187014E-06;2.2997207E-06;0.0002725958331;0.005233919;0.00097293442;0.00012510944;0.00022372503;3.6623873E-05;8.8895404E-06;0.0066012013034;0.081528364;0.004582323;0.0010736224;0.0024243176;0.0003211226;6.928173E-05;0.08999903133;17.369258;1.0087543;3.8807218;1.0966094;0.18583266;0.026221791;23.567397951;75.655393;3.1530117;0.41289866;1.5339954;0.16732312;0.044839654;80.967461534;0.91080978;0.062837606;0.2104351;0.010010434;0.020336376;0.003091388;1.217520684;3.4652537;11.141876;3.8969253;2.8852407;3.2340672;0.92525579;25.54861869;0.0030967381;0.001097952;0.0021369671;0.0010258967;0.00091819991;0.00026338579;0.0085391396;1.78;2.11;1.71;1.62;1.66
11042;11042;aides culinaires et ingrédients divers;épices;Cumin. graine;Cumin. seed;3.75;Cumin. graine (11042);1.3030695;0.028463817;0.050708751;0.036827025;0.0045028964;0;1.4235719894;7.9183712;0.44532749;0.47839023;0.33498802;0.015708527;0;9.192785467;6.5017955E-07;1.1738507E-08;6.7746599E-08;7.4314944E-08;1.6488507E-09;0;8.056284507E-07;0.68882037;0.011788116;0.05328769;0.023868619;0.069636646;0;0.847401441;0.02861454;0.001385967;0.0020115894;0.0036684807;3.7902394E-05;0;0.035718479494;0.0012348295;1.3409584E-05;6.0230942E-05;2.4953508E-05;7.2358885E-07;0;0.00133414712285;9.8455863E-05;4.3388237E-06;5.9334812E-06;2.6634774E-06;3.2628782E-07;0;0.00011171793312;0.00033751483;1.4700399E-05;2.2338868E-05;1.6393843E-05;1.4867162E-06;0;0.0003924346562;0.083401517;0.0030893667;0.0045130621;0.0047617561;7.4499442E-05;0;0.095840201342;0.0012326214;0.00025350619;7.7328017E-05;1.8189157E-05;4.2269221E-06;0;0.0015858716861;0.067337451;0.0007047675;0.00066558335;0.0012240373;1.624631E-05;0;0.06994808546;0.55349743;0.0051080997;0.0075128455;0.013550084;0.00013264803;0;0.57980110723;158.23373;1.6357015;2.5875691;1.5807957;0.074062856;0;164.111859156;689.74178;1.1884843;4.9600183;2.9973545;0.077875714;0;698.965512814;20.089801;-1.0351186;0.1027791;0.012880444;0.029461465;0;19.199803409;68.105256;5.80493;6.9527313;4.8436685;1.5906692;0;87.297255;0.12321669;0.00085600331;0.0034641284;0.00084795772;0.00043967784;0;0.12882445727;3.75;2.74;3.62;4.33;4.33
11089;11089;aides culinaires et ingrédients divers;épices;Curcuma. poudre;Turmeric. powder;4.31;Curcuma. poudre (11089);1.3030695;0.028463817;0.050708751;0.036827025;0.0045028964;0;1.4235719894;7.9183712;0.44532749;0.47839023;0.33498802;0.015708527;0;9.192785467;6.5017955E-07;1.1738507E-08;6.7746599E-08;7.4314944E-08;1.6488507E-09;0;8.056284507E-07;0.68882037;0.011788116;0.05328769;0.023868619;0.069636646;0;0.847401441;0.02861454;0.001385967;0.0020115894;0.0036684807;3.7902394E-05;0;0.035718479494;0.0012348295;1.3409584E-05;6.0230942E-05;2.4953508E-05;7.2358885E-07;0;0.00133414712285;9.8455863E-05;4.3388237E-06;5.9334812E-06;2.6634774E-06;3.2628782E-07;0;0.00011171793312;0.00033751483;1.4700399E-05;2.2338868E-05;1.6393843E-05;1.4867162E-06;0;0.0003924346562;0.083401517;0.0030893667;0.0045130621;0.0047617561;7.4499442E-05;0;0.095840201342;0.0012326214;0.00025350619;7.7328017E-05;1.8189157E-05;4.2269221E-06;0;0.0015858716861;0.067337451;0.0007047675;0.00066558335;0.0012240373;1.624631E-05;0;0.06994808546;0.55349743;0.0051080997;0.0075128455;0.013550084;0.00013264803;0;0.57980110723;158.23373;1.6357015;2.5875691;1.5807957;0.074062856;0;164.111859156;689.74178;1.1884843;4.9600183;2.9973545;0.077875714;0;698.965512814;20.089801;-1.0351186;0.1027791;0.012880444;0.029461465;0;19.199803409;68.105256;5.80493;6.9527313;4.8436685;1.5906692;0;87.297255;0.12321669;0.00085600331;0.0034641284;0.00084795772;0.00043967784;0;0.12882445727;4.31;4.27;3.62;4.33;5
11005;11005;aides culinaires et ingrédients divers;épices;Curry. poudre;Curry. powder;4.11;Curry. poudre (11005);1.3030695;0.028463817;0.050708751;0.036827025;0.0045028964;0;1.4235719894;7.9183712;0.44532749;0.47839023;0.33498802;0.015708527;0;9.192785467;6.5017955E-07;1.1738507E-08;6.7746599E-08;7.4314944E-08;1.6488507E-09;0;8.056284507E-07;0.68882037;0.011788116;0.05328769;0.023868619;0.069636646;0;0.847401441;0.02861454;0.001385967;0.0020115894;0.0036684807;3.7902394E-05;0;0.035718479494;0.0012348295;1.3409584E-05;6.0230942E-05;2.4953508E-05;7.2358885E-07;0;0.00133414712285;9.8455863E-05;4.3388237E-06;5.9334812E-06;2.6634774E-06;3.2628782E-07;0;0.00011171793312;0.00033751483;1.4700399E-05;2.2338868E-05;1.6393843E-05;1.4867162E-06;0;0.0003924346562;0.083401517;0.0030893667;0.0045130621;0.0047617561;7.4499442E-05;0;0.095840201342;0.0012326214;0.00025350619;7.7328017E-05;1.8189157E-05;4.2269221E-06;0;0.0015858716861;0.067337451;0.0007047675;0.00066558335;0.0012240373;1.624631E-05;0;0.06994808546;0.55349743;0.0051080997;0.0075128455;0.013550084;0.00013264803;0;0.57980110723;158.23373;1.6357015;2.5875691;1.5807957;0.074062856;0;164.111859156;689.74178;1.1884843;4.9600183;2.9973545;0.077875714;0;698.965512814;20.089801;-1.0351186;0.1027791;0.012880444;0.029461465;0;19.199803409;68.105256;5.80493;6.9527313;4.8436685;1.5906692;0;87.297255;0.12321669;0.00085600331;0.0034641284;0.00084795772;0.00043967784;0;0.12882445727;4.11;3.51;3.62;4.33;5
20988;20988;aides culinaires et ingrédients divers;algues;Dulse (Palmaria palmata). séchée ou déshydratée;Dulse (Palmaria palmata). dried or dehydrated;2.99;Dulse (Palmaria palmata). séchée ou déshydratée (20988);0.65481156;0.50098699;0.024443288;0.019621411;0.0049809591;0.00040673207;1.20525094017;4.5692586;1.4924151;0.29025198;0.19892614;0.020134715;0.0099427296;6.5809292646;7.6757285E-07;1.5899032E-07;7.1357182E-09;4.4473304E-08;1.8989674E-09;7.1315485E-11;9.80142475085E-07;0.93885018;9.982356;0.030019486;0.014627818;0.07211511;2.2187683E-05;11.037990781683;0.028507864;0.0039427958;0.0008125935;0.0016048816;5.2372604E-05;1.0086317E-05;0.034930593821;0.00060554538;8.271613E-05;7.8561649E-06;1.3445777E-05;9.3824449E-07;7.095566E-08;0.00071057265205;5.3928811E-05;1.6054781E-05;1.4851674E-06;1.5968007E-06;4.6429129E-07;1.018866E-07;7.363173799E-05;0.00052613606;9.1496413E-05;8.224807E-06;8.92122E-06;1.9176871E-06;2.3738806E-07;0.00063693357516;0.083649207;0.0073452763;0.00093867601;0.0021748618;9.7104685E-05;6.3492452E-06;0.0942114750402;0.0013955373;0.0003691687;7.4506113E-05;1.1720032E-05;6.1464551E-06;1.7117434E-06;0.0018587903435;0.0092187853;0.0019378546;0.00020147111;0.00051988516;2.2134847E-05;1.1546026E-05;0.011911677043;0.0898215;0.014419345;0.0019207973;0.0057569673;0.00021185403;2.6659864E-05;0.112157123494;38.532593;3.5450328;0.57172884;0.97186334;0.16329093;0.045885459;43.830394369;15.520658;7.4742645;1.2359371;1.6490607;0.09144539;0.0060959541;25.9774616441;2.674996;0.14638298;0.23810067;0.0081842545;0.030901569;0.00034717621;3.09891264971;84.630141;217.83092;5.5934674;2.9030883;1.6684715;0.0061879459;312.6322761459;0.07015867;0.01499394;0.0010434052;0.00059303514;0.00046033748;2.009424E-06;0.087251397244;2.99;3.51;1.32;4.33;2.79
